question_id,winner,hardness_score
a92d2706ab4949f58b53e4b2c92e86fa,tie (bothbad),5
7fdbd02ed8c8480499366393e4835e91,model_a,6
80d00238f9fe4b3f914219f6852e8f5c,tie (bothbad),6
ded7315a475e45c7aa0579f7462de950,model_a,6
2028641e262946b0a6032b1c4ce9221f,model_a,7
e5eaae301ce84808b42a6b2a6b4f777c,model_b,6
8612a4422f084b82899d34f5d4c361ae,model_a,5
b737a9c4dd134e5dbad99a2dcd364069,model_b,4
11b7ef63189548849279fb73068b74c3,model_a,5
0db7e471191045d38579a8edc9611a4e,model_a,7
97d9b233dc84490e93a67559cb198865,model_b,6
bcdbd21e3ed84df98717f4bbddeb32e5,model_a,6
a0a87db350994c848869ffe90f0b2165,model_a,4
b60b090ba83c4130a5740dfd342b7368,tie (bothbad),9
6feda80f4add4758b25a60910373abf2,model_a,3
22d9381f69b24c2bbe5a63e766511fe1,model_b,5
c892743d2a2c49d4a706b92b5a3fb51a,model_a,6
3489cfa9b7a74d75a1d40479a76b6a3f,model_a,6
d474060840664c20b0dbddc2576ca32e,model_b,6
ee03761df95e43e3804365d63b79af56,model_a,3
326b650b73b04923be2da48bd20f2c85,model_a,7
609fe8dd67a4413f8f959195fd56c900,model_b,6
ee7df52862064e65a1657d052b3b0ad0,model_b,7
daa9ffc234984e0db6f99fccf7d15d93,model_a,8
d9686b7477d2456f9d0a3f89d396574b,model_b,7
e0b17630b30a471a8929744c10e7196e,model_b,7
fc76d8d501fe4d7b9e10bb67c91a7d40,model_b,4
7740c30aead44c0b8fba6dd561418847,model_a,6
3f1e7a269e9b41a693ecf2c0dc918f69,model_a,6
899663b9630744b484dc6dcaa9089ba1,model_b,6
77bc6ae8f76d43e6817dfde81964331c,model_b,4
293413d93aee49fbb066e25f66b092bc,tie (bothbad),8
82fb085bd2a5429f8de92013ed51f485,model_a,5
9760b8341e1e4ddab6874a3eeb32c691,model_b,5
42e5a1207229446184a3c21fdbd60d97,model_b,5
68c16f1b721147f7bfd506b43e3e1774,model_a,6
4146226f2b4444b58160564b52ee7091,model_a,3
ebfc8d9f13a94a0e935d946b9b713da6,model_b,9
f97e5a2ec98b4bc980eee7e2a4d346f7,model_a,3
3a520bc722514bfbb0e2f78d258fe56f,model_b,2
be5f41bf8fc348abbc1a2388be5b999a,model_a,7
0e6b24be4ca0475c8087112e77f290ed,model_a,7
c2031b16894347d49fc67d23404d6b71,model_a,8
43ec4fa5ecc44e4ea0c437a4da6ee809,model_a,4
137a4de7900547e8b52527b8d759337b,model_a,8
5355c4d8b2264f4b8cbfebe1d1e39d86,model_a,2
0e032297c889447fa8ea6f384f2535e0,model_b,6
33f0a7f044874d6786acfbea33bddf27,model_a,6
ade7cca5d24f48c18225d8f367deac3d,model_b,7
111c05a324a74fcba5a3dfb68f5bd563,model_b,3
96f7c79cecf2481b9fd4b62be62c3f59,model_a,7
5e2ed5e1cbdd47feaf74ca3e701ffb83,model_b,5
053bfcf4673047cd9255f7cf0dfaaa5f,model_b,7
7d5786c97bca4e44b6f22667a212c0f6,model_b,6
8e886815fd8d4028a86e4f1b46e030ae,model_a,6
6f8da797f8d14d9ca30dc06cb9963c72,model_a,5
b0b54cb89c004e3b84998bff42fa381c,model_a,8
85ced62769cc4652bde52b85118eed7a,tie (bothbad),6
b562b61b00264b3cb57cb162ea46f7e1,tie (bothbad),6
ab2613c38ef34ebd887d121414539ec2,model_b,7
8206507d9b0f40f1af402112781aa51a,model_a,5
3c5fa2737cbc4855b56395d29be5b719,model_a,5
68f7c5562a8f40929a5d879b60c9682f,model_b,3
1e31718d4fc74487adf7f8021e7ee1e0,model_a,6
105fa0f64cfc4867983dea25b1b04ea2,model_b,7
bdda5bb023b34aa3a7eb7a0147732f32,model_a,6
5c1169a4dff345d194cdc221965a9ad2,model_b,6
9f0aa5a741b347a88b9c05cf7d40100c,model_a,5
8261d4f3551048348ca2303ea3ceff26,model_b,8
2a20b33ba10b4e408ba2e65c839bf376,model_a,5
e00e592f05824507bcf465ba084077f4,model_a,6
0b732dd491904f7db083e6f108e4b5be,model_a,3
4757bb835e9f4bf8bb7e18401db0d091,model_b,6
8d3768bc94a94ebcb6f35bf16b9d8049,model_b,7
1e8f86976f244c5886961b8e8ba3a5fa,model_b,8
4b3bbb1193704424a4175436f93878b0,model_b,8
3579e53b9d6847949f646574a319af69,model_b,3
c88e760e9fba4a34af1766f8fdfab0f5,model_b,7
198cd3d808c24be696cb35e87357b15f,model_b,3
668b41f54cad4cce8d83691a3a6fcc60,model_b,4
984787b1d5c64bb7b6dcd485ff8a70e6,model_b,8
913eade8b03d4b22b866c4e980952141,model_b,5
8858a8b82c2f42b0a06cf6b952ed9ec3,model_b,8
7cc1199c421a45ab94a99253d722abbe,model_a,8
99e8a33a1f9a4f33883e8e62ab962f7e,tie (bothbad),7
b484af669f674a4b99343e0cd5fb6327,model_b,7
39eb45ca429146acb639b473e0a9a102,model_b,3
2373687fa92448d7b5205c922f44c532,model_b,7
88f6a543df174f81852c8488a984f0dd,model_b,7
49e83cd3a5fa4647bcc1207a0eea51cc,model_a,2
e779bd39f38d4b56b3e799984e07fc05,model_b,8
0d2d69d0939e45a48591fdf2a61e9534,model_b,7
0c7ddb23d49c4918a5a7d19886e9e33c,model_b,4
6cd6017494bf40a7a4891be4aac1a321,model_a,5
d742ce4517fd4c1dbcd7f48d468966e5,model_b,3
f5fa596a3cb148d78623a8382b6a0ef4,model_a,3
e3462441ef7a453a994c7ef8f4e47aea,model_a,7
b63f838a72ed4951aeb54014fd6d1371,model_b,7
446afb88896f4eb09b1a446e23eb3ebc,model_a,6
44fff543175f43ccac86c8f015ca5a7d,model_b,6
632acb55ad2043129e568197a9981f3a,tie (bothbad),8
b18dfc8e240144d18b3f9cdcc02c8d25,model_a,7
343da7f20df241e18259f19865f604fb,model_b,5
80e165ba087a4bc7b2fe326290118163,model_b,7
c43dd36e256540169d6ae5cfc1fb9c0c,model_a,7
1115b883d02345d9aa9c41b1ffdc3da8,model_b,7
2164ec641f6e43579438288ab90aca6b,model_a,8
b7bb231a16b146fb95d941174149b9fd,model_a,7
4ca8379fe3ee4db69f459737037f9a18,model_b,5
ad5e453dab2b4b7ea49f4f00c1cbc50e,model_a,4
74e3a872dc804f37b86ea049feaccbd4,model_a,6
c175b9e67fbe45c9b431c612bfd6ba7f,model_a,8
9f5d6d0463f8415caa5af1832d4f7b6f,model_b,6
0afd57e4e2694f63ae2d0219f34f36b4,model_a,5
7673955aed6342ca9a307702eb9970f9,model_b,6
b5f614351c7043a692b12cd4225dc2da,model_b,5
a236e2ec8abc455f9125db36ec755aa5,model_b,4
7eda6a11681d4c7c848afed1d7bee1d2,model_a,7
112230a7798b48d1bdd0ee974ca6d49c,model_a,5
ff68996193b24a79a6f9b4d4756cebe7,model_a,8
bfc520171cac433fb4825662952059b3,model_a,8
704836343ab94c8985a56851e3901df2,model_a,8
c43aacc2a7b54cf9954cb3f0b46f043f,model_b,5
33bac01136d44765971a9adf5b1daed4,tie (bothbad),8
4fb86389f45740d08b8b81856b99de4a,model_a,7
338a2f2ab1e7482691ce835315223ad6,tie (bothbad),3
c508f4ea472842888deb54bca88fd324,model_a,7
0d49fd97c1004d6fbdcc201b24b69acc,model_b,5
a8d7b4829b87493daf0bd9597a21ec9e,tie (bothbad),8
75fd283ef29a435d8ca4aa13f5128386,model_b,5
86b3a6ec5fef4d1aa9d02f7c52ff2813,model_a,6
23476c1a73864c68a553e7f22fd38b19,model_b,8
71370d0d5e5a4c61b6ff355fd2c30277,model_b,7
e7ed99a9d24c4dc0af2a5dbac8f936f5,model_b,5
0f64940497a54a7891d70b79d509c637,model_b,6
2a9d68adfeb140e7b43905174d538fd5,model_a,6
98b969f125e4401f853763994ed7f2a0,model_b,6
8bfbe419daf846c28e824c9ff96c25cb,model_b,8
562eb004ba0e46afbc2438eb2a69bd02,tie (bothbad),7
0fc5872acf904b24a6a96e460fc828b9,model_b,6
60efd4cf567148b5971e2d4ece49c0c8,model_a,8
09b262e7f33341a891a6eb244a6d78ff,model_b,6
6de3a11cf44f4516b8a6cd3b2b53ccc4,model_b,7
fe6ec4454cc34e07be813303ccbbd4af,model_b,6
36acae253dfb43468f41d41dde502d69,model_a,7
255de0da85bb44539e0f1626308839c4,model_b,6
e321285ddfb540dca86272ba2b922cc8,model_a,8
cbf050dfca094d70abb067d9925ff178,model_a,6
c69ef8b2d89a466db392274091c5d8cb,model_a,8
75c060dffa4d4805976de7b4b4943292,model_a,3
b7dfe06f41db4669a7d5c469a9f278a0,tie (bothbad),7
b1e4105230ec4a779a4933f4a044fa11,model_a,3
eb5f2f5032ee42fba27f4a1266e8e67d,model_b,8
2fa301ad4bf94cf8a1bb7b35cc13ad27,model_b,6
392d1682f9b848558cb16a61576b367d,model_a,5
893650913e254470a225bf4c329e7cb2,model_b,5
ee09dba3745d4c9490e71becfd085f0a,model_a,7
f17d9696bd9e42f7840b2dc72d2ecb08,model_a,7
8e52de7beb144c1392c7c1e42a85accf,model_b,8
a017626c5208438a8cbd39e41969c18a,model_b,7
dc0546780d99491aa7179da4afe1c55e,model_a,6
7dc8c1dbd9774eee83368fc4d165fff5,model_b,8
2d80f5340e954275b229fb6ea512827e,model_a,6
2cced3eca6d945f0b2634023b1a0d9eb,model_b,6
e78554d2f6b24b3eb4dc4b10353c444e,model_b,7
4360666e245c4872a7077d1477f256b8,model_a,7
eedba391327b408da5b29d75be9c6ec8,model_a,7
7aef2cc605b64336919992d4d3ad824d,model_a,6
3205112f473e48bd855b883bcc51dc92,model_a,8
a54c39d0116741649071b2c31f279f7a,model_b,8
841eb838df19498f9222055565131e4e,model_b,5
497893c9e4f44d5caa69e9751d1d3629,model_a,7
2d8e35ad126642ebbec8dcea05c9b7fc,model_b,5
21bdefb2119846189cc268648bbd229d,tie (bothbad),6
e992bf5090804212927c528fc8904638,model_a,3
bd3d3d5c5aff4c1faa4541a02d3e3c20,model_a,7
92441e7368b346b9a117f6844bedaa64,model_b,6
fcbf600e2d3a4a8a88645561cfd948d9,model_a,7
2f62b906c3424d1fbcbfaef629a8c517,model_b,6
23b8880a0e704999a72e34ebaaf20600,model_b,6
c20605a19c064d1598d7c0cdfb3d6ea6,model_b,5
3612a5b124614e19aae860db55af3f9d,model_a,5
73aab2c5a74447af809a52816027fa50,model_a,7
a5bd0905ce184926ad6e2c8ac3516fca,model_b,8
dbaa9973294041ab8f0834392cbba909,tie (bothbad),6
2907dbbd4b1d4cb6a3b06f5929762a4c,model_a,7
19867c15019d475f8de120414cfee800,model_b,6
b6b954cbb1684be1896cb9f730103fec,model_b,5
49291a5948a04321ba16f9c246bee430,tie (bothbad),6
0b8d714c40424c478d396f2bd1f8a3cf,model_b,7
367dff35ecae4f26a010c1b6ebd1705b,model_b,6
b3d2a92bfdd343838668153b650e5228,model_b,8
cb1179d7289a4791be142cb949ce6faa,model_b,7
6e11e0e7f38440bcba67b91ea0114ed3,model_a,8
4edd5b8cd8164dc7a18f123800d37898,model_a,7
fc777114701447d7bba9c9461cf8f70a,tie (bothbad),7
442f71ebe77c4f9e90c8cbe9925c7554,model_a,7
8ed582d7925b4826b05958f6b8f15153,model_a,3
bb881a76e33a4dc49066f5a95b7e83fe,model_a,5
966cd4d2f91e48499fab6a73cb0edf60,model_b,3
de9f123cb62f441682993aff50060b6b,model_b,2
4ca8bf65af4a4315a9561d1d760174c0,model_b,3
9636a77d3fac42a0b237678d2db975e7,model_a,3
049e976c64eb4935a41cd2009486270f,tie,3
cad301bdc1ae4713a25b6116ac9eb47c,model_a,4
5a9132d559d44ea3b58a95d06222718b,model_a,8
e99665c9c3bb446d9733e86746da3ba3,tie (bothbad),7
b1acf516104e47879b266c07e64a14b5,model_a,4
38307c40ff2a4edf8a0f11922c55f2ad,model_b,7
f6bf04c1e96c4726a4d32e839e2a0719,model_a,7
058f50f2b3e646b09ef75c47a7722ba5,model_a,6
ddea925634824ad7b505ffede125fa62,model_b,6
3e372485389a4f129eb30114abe31bad,model_a,7
c54e61ccb6d84429a9810d47455c192a,model_a,9
6d25794cfd6e433da7c8b271349a3923,model_b,6
d29d86770dae4855aa0868e1da31e819,model_a,7
bcabfa903454406bb4fac0063341d02f,model_b,6
78f32a5511c74ef9bffed5246bb314bd,model_a,7
b0b0838217084d488b423ef3828fd23b,model_b,2
f1a99828b8324fb6bcc6b7c9b4890a4f,model_a,6
de2c1015350c4083834f6b5da95ea839,model_b,7
9a0b39d660474ccb8a37eef9c028a6a0,model_b,5
b16d0b27f5454d199e6a15deb9d665d6,model_b,5
220fd7fba9784b09b956a2d386ada3a7,model_a,7
8d0b823b2f334af2939ba428b365741a,model_a,8
cc58c06317f04494bf96577aa54a0629,model_b,4
21b51a3ee297437390b438ed482fc2b4,model_b,6
50002c5fff8c481db511f265132ffeab,model_b,5
beb3fe50ff11439a8b4110b7a335c39b,model_b,4
611a2e6e9158491ab70ab27c967840e4,tie (bothbad),6
a53aee7e8a4248f1917ef120342d663b,model_a,6
66fe33f1eaa04bba9caf5da0bd9a7201,model_b,6
9fdd167c67204393ba5286069a2714de,model_a,4
ee418f3828004cf4b7a23a2be3ef7e93,model_b,6
40e955123f0f452d836933aae13e9058,model_a,6
4d66b5cedc80465b9dec5eb78167d02a,tie (bothbad),6
881b1e49726f4d73bbd3f237c7ed41e0,model_a,5
df4ffc4d98e941b281ff1244938e01a8,tie (bothbad),6
13217bda9046486abf1920ad861a1bb6,model_a,6
ccc1d198471549edb7a9c1c59f0b0656,model_b,6
40c34b523d2043399813ed1d5a0057cd,model_a,7
ff1789b7ddc74b1086ab30d30c1c1efd,model_b,7
bd2562d9395f425bbb5abd6d7f56d1b1,model_b,4
4008e53056dd4b8f9c50dd36074f10f7,model_b,7
918410dc460a4164ba4085081479ed95,model_b,6
891a8d4fb8284af29fcc0e9594eb82c5,model_b,7
53e9f6e29da34850a0724b71b0d3338f,model_b,6
e3ba03de71af4144ba9d948340f3baee,model_a,5
eb150be09c7e4e8a9470dc9741df6fa1,model_b,6
050299884e7b4c549973e864c7faf576,tie (bothbad),6
254aaa232c0b4b9e801a68ebcb5a9e1e,model_a,7
28327b6d96ba43faac67ccc36f82bd0c,model_b,7
dfa7e4d90c07405cbffc5af012a42a11,model_b,7
a4e157184d6e40048f3527e14e7f8512,model_a,8
091e5f06a329499abe43838d0fe91492,model_b,7
8e2d43c5fc9c41f1a44797f9c4eae3a7,model_b,8
c83b62c57bfe44aa8bfbd4187103c35e,model_a,7
4171fcaa64604751bba9afe18744fbb5,model_b,6
01064908cd354e628fc958addff55461,model_b,3
14d82029619d4f73bd10198f2613048e,model_a,7
7ef9660a58b743328bf4d821fb36e3a1,model_b,7
8f02a83125f849bba2b2a9094f3d3d0f,tie (bothbad),5
7e45581bf66346b892077fb8c0809e90,tie (bothbad),7
f648177c6667487d8484b4c82147e5f6,model_b,6
42fe4817bdf24fb29f8d1a6eea91f419,model_a,8
1cefe51b12e54866aa265bd9dc62fa7b,model_a,6
afd9d04e827f4713847c3978a0252fb2,tie (bothbad),7
416a36db5c9b4e38800e61b799f3bdb6,tie (bothbad),9
2f4ddbd99af54f35b88ecfca0dadc3c4,model_a,5
026fd9c67fb94161997b500fcd9c8991,model_a,6
442fc3df1c6d401184d79696d356a7d3,model_b,6
77139950431f4f398d8891503e1aed8b,tie (bothbad),8
50ea0e5075a142ac821d3b04df3e4415,model_a,6
485fd87370514d59ae646dee4ec354d9,tie (bothbad),6
631ddd20a8554744b986be9bb57fd105,model_b,7
3d27c3e7f5274004ae4a6194346f95b1,model_a,7
f3931bbd469b4880aad528b854892dd4,tie (bothbad),6
c92bff6e8617430a8d28b4e41a01541e,model_a,5
12980e9ee44d4a93a09e76497fabdb6c,model_b,3
a6173eefe0a444f69c801934f0619b2b,model_b,8
85e00c355b574ce59f8e9b4a29d4e4cc,model_a,6
1464320938d24d038a6c2531716dcf80,model_b,7
5f9e0d37043c4ece9e9a5fb17f102058,model_b,7
7f03438e9b764e51909775d339a61996,model_a,7
92431c3fd6fc42989cf0c290844b2eb8,model_a,4
a2ea3d8b997f485f8ed8c1fb4e9954f2,model_b,6
9d9421e5902e4bfb86cdcbf4bb2161f4,model_a,5
72c0af6392c24a6f8235dc6fa107e2be,model_a,3
d04ec52949464c3389de0e8bb4258fae,model_b,4
e616766120b6470abf827399ff5cba6f,tie (bothbad),7
bffcbb8c66d946f8a56cda12d8901fae,model_a,5
ce3ce6d8fd6949aaa048389e7238937e,model_a,5
39c36c21edc8469fa7ab04f5dfe55584,model_b,7
1832a9c60f7f4befb1d41268b353374a,model_b,7
7af240febb0e4230b3016e206b9906c2,model_b,8
03d510c7b3684235a4b2c464d4226fc5,model_a,6
ca5c22bd39e6405a8796fc112278d861,model_b,8
489262e91b5b4d759a4ea305e90d37c3,model_b,6
d333e31a877a49859ad544bbc02dea0b,model_a,7
64ea74b7b2eb481e86625c2b224d40a6,tie (bothbad),7
e6c9a84caf284ab090a723af14996e23,model_b,5
29c84d3612dc4daf91f0f0b8aca9be91,model_b,7
5297b087e4654f1ca426800459ea95aa,model_b,3
4804981e81ce4b9a995bd75155552285,model_a,6
fa36645f78ef4f9eafbf7fcff5547921,model_a,5
45d9b45340e34e6c80b65e432f1e656d,model_b,6
2063e463aa694ca7b56ac2f95b13b430,model_a,6
899709c4119744cf888c575c5faee2bf,model_a,7
52cd332873e7401a95216bea872e3016,tie (bothbad),6
6a8fcda2dd0f427b8cc40e3a2229b851,model_b,6
044944dbd3784051988e402c230136bd,model_a,5
cd5bd59cdd4446bdba06bce76eb2bb75,model_a,7
e44de68ef3bd4c53a526fef43013a096,model_b,7
9977e70221fb4355ad12cc7d847b9815,model_a,6
d109f434b5e948e28e59e8c83b83fcf6,model_a,7
15495e8b4d4f4db3985b07bd831f5e4e,model_b,4
4e178a81c602427ba6431cfe142d8876,model_a,7
2f5bbc1cf7c14d3e83f009b0558b8c39,model_b,6
cd5a1b1ae86f4c2a8c6801fb53a90de3,model_a,7
ee656202d97c4dd0ba7b5fb21c170d71,model_b,6
7c16eab140c449d9aeaa2f14a6351767,model_b,3
83f488c62b1941e58168a09dfcc7025c,model_b,3
d777738c3386430494ffaa4054521beb,model_b,4
e859447110ea4cd380355b6e1e0bc5a6,model_b,7
d47a9c982a394215be82af329e9c3a74,model_a,7
b2450e1f9f584e23a776a2dcd2e4b8b6,model_b,6
059899e58ba6453a8ab164e511ee43b7,model_b,5
b1baa0d247484dd1ac3e5c45ccd633c4,model_b,8
4617cf79dc4c4c04b61da17394275c34,model_a,2
b193d190e0a64c55985ef38ab1122379,model_b,6
a354a4e47b994008a37ce166e4d4bfcf,model_a,3
784cb2af50bb4f73ae1269078c974e00,model_a,7
59a82747093b4aa2b1145bbf1170f1f9,tie (bothbad),7
67c03c941ebd40159db01f4f53bf3ade,model_a,6
d5a41f9ed1bf4182937ba8e2f24ef106,model_a,6
51fe7523b3df4d2086bcf8eae25ed465,model_b,8
b45157d133af497f855eb077c94c0714,model_b,6
bc718fa7d6c246fb83dfd0f658f02db9,model_a,3
3b127e4ee8f1478fb4ed020994498400,model_b,5
57dd0a3432644c93b42593362c818808,model_b,7
09247de7fd784a109b4b38c49757370e,tie (bothbad),7
26ea5bb8a108406dbb5b03c4441e7892,model_b,7
9b391c8d853c4e0a9b75d337d274dcc6,model_b,7
f67090955ede4b0a9caba4e470ea08a5,tie (bothbad),6
9647a274b0cc42b5a1a51badf287e428,tie (bothbad),8
f467614969144e37877ce84a1ea9a884,tie (bothbad),7
a73c0edfd07b483192fae944a0675eef,model_a,7
6377c3c4524443a2ad4742fc3a0b6aae,model_a,2
da922b20e22c4642997aa363e203b2d8,model_a,6
42e9cceb63764c4290ef6dab315e5462,model_a,6
e04a11a6a55c427e841a12917cfbdca8,model_b,2
6d399bb3241847e4b1f1ef5f9e63f67f,model_b,5
4ebc52836d0346c98c2da2fed5bd48e0,tie (bothbad),8
729ae7f1a8ac4575bf3f59599510fb8e,model_b,2
55fa1a58937c49f68762ba9bd74896a3,model_a,8
6036806ce18744f3bc68c02ffc58d92f,model_a,3
c691b83f2212468caeaccd30a8defaf9,model_b,8
5b9137a65ccf48a88b27ea2f125d2df8,model_a,7
f2e860ac1e7b4b94b8d81fe33d4615c2,model_a,6
0a3ac08dbe4548c3966698b8e382687d,model_a,8
c3f818d8d3344bb2bcc23b8accd7cd21,tie (bothbad),7
15ad5e10276d4af493649068ab97a027,model_b,6
93f8316621924aeea7971c5072f41712,model_a,6
d989bfd3923a47a38ec2a34159763823,model_a,6
d5880d8d47324b1486ba50d214f15938,model_b,6
fc1206a81a454fdb88bf0d8b7ee5e579,model_a,7
9686536d2c194ad1ba4cc0ef51ebd0a3,tie (bothbad),6
cd5ee20057be4fa5bd66e2cf3df9face,model_b,4
cfb57a45572242859b934f6eaf6eb2a9,model_b,6
4cebb5ae656d4fb485f7f2ddb7f3728a,model_b,7
b465b3247d434a92b14181eaf4729103,model_b,7
dcb5c1ab9f9242ee8efe749cb54ee4b3,model_b,8
31faae71af264276a88a92ea4f099d2e,model_b,7
4475f0e55ef34dbc8c937d2cfb8832b5,model_b,7
538b883e40b74257bda2097b116e20c4,model_a,6
e87c50a572d84acf820e6d61f5998494,model_a,6
014598fb1afe42e2ba6195f61dabd631,model_b,5
067ce87b2e2c46298890992d5014eeec,model_a,4
b3682362d03d41a6b7534a43e2d04e19,model_a,3
9d800c5bbb374086872b7a4a870a613e,model_a,6
78cb034010294e6bb945aa367ede54d9,model_a,3
37b09460f9544a348fb0b9d1f23e6126,model_a,4
58c899a936ca4efd94168e0b6cd00c0b,model_a,6
760db2fb00f64ca0ae15f1743a7beb97,tie (bothbad),8
1c4adacc425d43d28cf28a4438706413,model_a,7
4283446d900c4f1f8d3e0de07a3bec25,model_b,3
e2d10b7745794c0aad653cb908e4ac7f,model_a,6
5cde9d2287754c709425ec639f135983,model_a,7
f86005a75a574a13b3ec424f21eae2a1,model_a,5
b662bef8ad0641e48c942785449749a3,model_a,6
84ff3752abbc437a9a91bb8319c348c3,model_a,3
40cf090aa3df404a858df13743e1737b,model_a,7
89e9bca9a6e9486cb9019125d339159b,tie (bothbad),7
4adfa1a8703344818407d8d663001193,model_b,3
4f5aaf62120d49f2be180a853e71e974,model_a,5
86aa655e082e4e49af7140d53528be71,tie (bothbad),8
21919496310545d799122b3dd1b95ce0,model_a,5
f09b685eb66042299b2367afeb629d83,model_b,6
55d0f5d73b344106a51bdf7c5da10e9a,model_b,7
7971df9ba01547fabf89bb42799e1e44,model_b,8
63a09919b19d49b58d2cff90d8b2c8a2,model_b,6
925df6df6fa34469833d461935539d9d,tie (bothbad),7
e04fc06833f5498f905ec0c6b86a7ba3,model_b,3
8bf8289098cf4f92b92dc41de5226d60,model_a,6
80cf79d4281f4663a88bd153b356729c,model_a,7
e4e4d6cf475e4082bac26dbf2d6ef836,model_a,7
3c48f95d74e0408e8e93458469bea10e,tie (bothbad),5
38cf872ab156470fbf433b944a6da1eb,model_b,7
992cef3ca3ca43fc8b316fccc2a3e93e,model_b,7
965bee5299b542aab262f416c87c1e07,model_a,5
2337fe631be94af488858627a68cf012,model_b,8
9fa7d1e342b44b4eb431f56c12b2652a,model_b,9
273f22022aed41e1a28086d106e66521,model_b,8
f075ba7bd28d4939aaac64e1f71fc84b,model_b,5
f29f7a25b78b4516a779741cd8c862b9,model_b,3
a84efe1d957b47d98221409f84ed781c,model_b,7
f97311b8e73b464096d37015d74f868d,tie (bothbad),7
7eaeca8b396f4caca6f5ecfa674254dc,model_a,6
26a1db8a28c04a39a384d91b78705e3f,model_b,7
79a37a4edbe447b1888ab44c939fc5b8,model_b,7
1f6d5d8dc1db4e0682c4188d67f1af71,tie (bothbad),6
7a5d005cbba94957825d74c957ac1da5,model_a,8
48b154e16c3b475d97424240857a6e78,model_b,3
402477e7542a4bc3ad4117bf16b0ee0b,tie (bothbad),7
65f947a08cc846d4bfc2f45f76fdfb88,model_b,8
db1de5056385479bb0d4c596c1ba8eee,model_a,6
ae3ad833ddbf444b89013af25861efed,model_b,6
ca3ff31546fc434189dd3889158f4e2d,model_a,5
357e15ea4e6d444cb39d3a640fdaccbb,model_a,7
86ba5d5a56014bafbcb9b4e843ca122d,model_b,3
64d4ff42e07143c99c746fe7d7f8c7f6,model_b,7
67a21b10b4df44a8af851748529ee0db,model_a,7
8416fb76861942bbb846764c8293c6ec,model_a,3
2d1eff9bc52b49098842ee077063f309,tie (bothbad),6
8a6a64cee76749c495dc506949f4eb4e,model_a,7
060fbf57315640e1af0b7bc8b509c470,model_b,3
7bfe009932cd471a80af4175e23175be,model_b,4
94fd3e4da0434ee294453f2350c6d2c7,tie (bothbad),4
49b2d0aa07d343b18aab68a513fc20ce,model_b,7
e2ba8688048f4be7a684608d4e3379d3,model_b,5
27a1c9bc05924a188f60d11cd801e163,model_a,5
0eeec0c551774656b3b642043fdccec2,model_b,7
d7df4199b8034336933d025a76eefc87,model_b,8
42903fc6fbd24768864a0e1c4459ab1a,model_b,7
80c98f627dff4c85853fcde777521abc,model_a,6
5afca038c03f4467b16a20119b696269,model_a,8
d793dd0d1c5047cf875d49a6278bc1c3,model_a,3
28d4b52366fe493f8652da31ad4bc80d,model_a,5
d0eb20d831aa49f685ed6cca73e4c7a9,model_b,4
86c83ac69bc740219f845cf4a4e466df,model_a,7
ac736bf0d2af4a96ac4c70eaee6cdd92,model_b,5
cf15650ed2ab42a48183f959c87864ea,tie (bothbad),5
b7297fc2080349869d86d81c906989dd,model_b,7
6ee721e5ad6a4b67837addfc97befe40,model_a,4
3a7f9dda494b43fa80169ffffc0d5011,model_b,4
b8d5248576e74ace806c334786377053,model_a,7
4ca0f5868240453aba241791d2156c64,model_b,8
be6a22608c9f4d21b1cf9d749b37b47d,tie (bothbad),7
8d3f4cc642bf49c2a4217baa16162410,model_b,4
21100def6f30408395602fbfd6281efe,model_b,6
b827691f960d493d9ba19a13895a1278,model_b,3
472110c9baf64f4ba805d2d497ede428,model_a,6
3fb3c8ca6f7a4410bbee85f4b82634de,model_b,8
bf264f1a578d4132a903c7372294d6ef,model_b,6
7321d1d1fbb34005b12a2f2155b2ef25,model_a,8
663c2a3233b54da989317d1e0ce2f1bb,model_a,6
658657eaa84848019a7ec2ceef4ba0ac,tie (bothbad),8
f4269d95d2ec430482a48fbcfe65e8fa,tie (bothbad),8
f4d583dbb1dc42d8a409092a1143e4f6,model_a,3
b1d5951b55df4e23b727f2d2e01f3e7c,tie (bothbad),6
d6d9f84f0b7c41abafb1c7a81fb4d870,model_a,8
92ac5d7b49f74262965ea2a18e182575,model_b,5
6385111d07d64f3ea6cc68f26a0cb11e,model_a,3
49c58e95cc9b440fa48ac6b3b090bbd5,tie (bothbad),6
fd8ad70873a34822b0981ae17cbc53e8,model_b,7
5a957bf2bbfa484982dc1d38be04a889,model_b,6
735f235853724fe596baace246979f2c,model_a,7
a381d9a99c7c42858e73bf3d6397d160,model_a,3
80e7ebcff49d40818eafb6a3d822c555,model_a,8
bc295d66839a4ec09d115226f0676a5b,model_a,4
30ee691dace142cdb5ce8154de53f1d0,model_a,7
6c04aa7cee894440ab02cc00782e77d0,model_a,7
93645979eebc47ffb600b46c9bc104ec,model_a,6
6816485e2ce74de3ad3f923c398db83a,model_a,7
5b933be02d2444729514508b6ccb913a,model_b,7
5b173dfe75934473ba52a44872f951d7,model_a,3
3ce37287814e4d738043501309c410ff,tie (bothbad),6
89a86728f99a4877b7c800b150df2d27,model_b,6
6a46ae781f3c400dac8c75f1b1a1c660,tie (bothbad),7
af10930be0ff4d4dae2da92c5c5b50b6,tie (bothbad),7
65692c1bf36f415c90f2b9700b6fdbf6,model_b,7
a198090662d04124a97bb35dc9439819,model_a,8
